num_patch,image_id,X,Y,width,height,tumor ratio
69441,00000072,21,1571,224,224,1.0
69442,00000072,77,1571,224,224,1.0
69443,00000072,133,1571,224,224,1.0
69444,00000072,189,1571,224,224,1.0
69445,00000072,245,1571,224,224,1.0
69446,00000072,301,1571,224,224,1.0
69447,00000072,357,1571,224,224,1.0
69448,00000072,413,1571,224,224,1.0
69449,00000072,469,1571,224,224,1.0
69450,00000072,525,1571,224,224,1.0
69451,00000072,581,1571,224,224,1.0
69452,00000072,637,1571,224,224,1.0
69453,00000072,693,1571,224,224,1.0
69454,00000072,749,1571,224,224,1.0
69455,00000072,805,1571,224,224,0.8794642857142857
69456,00000072,861,1571,224,224,0.6294642857142857
69460,00000072,21,1627,224,224,1.0
69461,00000072,77,1627,224,224,1.0
69462,00000072,133,1627,224,224,1.0
69463,00000072,189,1627,224,224,1.0
69464,00000072,245,1627,224,224,1.0
69465,00000072,301,1627,224,224,1.0
69466,00000072,357,1627,224,224,1.0
69467,00000072,413,1627,224,224,1.0
69468,00000072,469,1627,224,224,1.0
69469,00000072,525,1627,224,224,1.0
69470,00000072,581,1627,224,224,1.0
69471,00000072,637,1627,224,224,1.0
69472,00000072,693,1627,224,224,1.0
69473,00000072,749,1627,224,224,1.0
69474,00000072,805,1627,224,224,0.8794642857142857
69475,00000072,861,1627,224,224,0.6294642857142857
69479,00000072,21,1683,224,224,1.0
69480,00000072,77,1683,224,224,1.0
69481,00000072,133,1683,224,224,1.0
69482,00000072,189,1683,224,224,1.0
69483,00000072,245,1683,224,224,1.0
69484,00000072,301,1683,224,224,1.0
69485,00000072,357,1683,224,224,1.0
69486,00000072,413,1683,224,224,1.0
69487,00000072,469,1683,224,224,1.0
69488,00000072,525,1683,224,224,1.0
69489,00000072,581,1683,224,224,1.0
69490,00000072,637,1683,224,224,1.0
69491,00000072,693,1683,224,224,1.0
69492,00000072,749,1683,224,224,1.0
69493,00000072,805,1683,224,224,0.8794642857142857
69494,00000072,861,1683,224,224,0.6294642857142857
69498,00000072,21,1739,224,224,1.0
69499,00000072,77,1739,224,224,1.0
69500,00000072,133,1739,224,224,1.0
69501,00000072,189,1739,224,224,1.0
69502,00000072,245,1739,224,224,1.0
69503,00000072,301,1739,224,224,1.0
69504,00000072,357,1739,224,224,1.0
69505,00000072,413,1739,224,224,1.0
69506,00000072,469,1739,224,224,1.0
69507,00000072,525,1739,224,224,1.0
69508,00000072,581,1739,224,224,1.0
69509,00000072,637,1739,224,224,1.0
69510,00000072,693,1739,224,224,1.0
69511,00000072,749,1739,224,224,1.0
69512,00000072,805,1739,224,224,0.8794642857142857
69513,00000072,861,1739,224,224,0.6294642857142857
69517,00000072,21,1795,224,224,1.0
69518,00000072,77,1795,224,224,1.0
69519,00000072,133,1795,224,224,1.0
69520,00000072,189,1795,224,224,1.0
69521,00000072,245,1795,224,224,1.0
69522,00000072,301,1795,224,224,1.0
69523,00000072,357,1795,224,224,1.0
69524,00000072,413,1795,224,224,1.0
69525,00000072,469,1795,224,224,1.0
69526,00000072,525,1795,224,224,1.0
69527,00000072,581,1795,224,224,1.0
69528,00000072,637,1795,224,224,1.0
69529,00000072,693,1795,224,224,1.0
69530,00000072,749,1795,224,224,1.0
69531,00000072,805,1795,224,224,0.8794642857142857
69532,00000072,861,1795,224,224,0.6294642857142857
69536,00000072,21,1851,224,224,1.0
69537,00000072,77,1851,224,224,1.0
69538,00000072,133,1851,224,224,1.0
69539,00000072,189,1851,224,224,1.0
69540,00000072,245,1851,224,224,1.0
69541,00000072,301,1851,224,224,1.0
69542,00000072,357,1851,224,224,1.0
69543,00000072,413,1851,224,224,1.0
69544,00000072,469,1851,224,224,1.0
69545,00000072,525,1851,224,224,1.0
69546,00000072,581,1851,224,224,1.0
69547,00000072,637,1851,224,224,1.0
69548,00000072,693,1851,224,224,1.0
69549,00000072,749,1851,224,224,1.0
69550,00000072,805,1851,224,224,0.8794642857142857
69551,00000072,861,1851,224,224,0.6294642857142857
69555,00000072,21,1907,224,224,1.0
69556,00000072,77,1907,224,224,1.0
69557,00000072,133,1907,224,224,1.0
69558,00000072,189,1907,224,224,1.0
69559,00000072,245,1907,224,224,1.0
69560,00000072,301,1907,224,224,1.0
69561,00000072,357,1907,224,224,1.0
69562,00000072,413,1907,224,224,1.0
69563,00000072,469,1907,224,224,1.0
69564,00000072,525,1907,224,224,1.0
69565,00000072,581,1907,224,224,1.0
69566,00000072,637,1907,224,224,1.0
69567,00000072,693,1907,224,224,1.0
69568,00000072,749,1907,224,224,1.0
69569,00000072,805,1907,224,224,0.8794642857142857
69570,00000072,861,1907,224,224,0.6294642857142857
69574,00000072,21,1963,224,224,1.0
69575,00000072,77,1963,224,224,1.0
69576,00000072,133,1963,224,224,1.0
69577,00000072,189,1963,224,224,1.0
69578,00000072,245,1963,224,224,1.0
69579,00000072,301,1963,224,224,1.0
69580,00000072,357,1963,224,224,1.0
69581,00000072,413,1963,224,224,1.0
69582,00000072,469,1963,224,224,1.0
69583,00000072,525,1963,224,224,1.0
69584,00000072,581,1963,224,224,1.0
69585,00000072,637,1963,224,224,1.0
69586,00000072,693,1963,224,224,1.0
69587,00000072,749,1963,224,224,1.0
69588,00000072,805,1963,224,224,0.8794642857142857
69589,00000072,861,1963,224,224,0.6294642857142857
69593,00000072,21,2019,224,224,1.0
69594,00000072,77,2019,224,224,1.0
69595,00000072,133,2019,224,224,1.0
69596,00000072,189,2019,224,224,1.0
69597,00000072,245,2019,224,224,1.0
69598,00000072,301,2019,224,224,1.0
69599,00000072,357,2019,224,224,1.0
69600,00000072,413,2019,224,224,1.0
69601,00000072,469,2019,224,224,1.0
69602,00000072,525,2019,224,224,1.0
69603,00000072,581,2019,224,224,1.0
69604,00000072,637,2019,224,224,1.0
69605,00000072,693,2019,224,224,1.0
69606,00000072,749,2019,224,224,1.0
69607,00000072,805,2019,224,224,0.8794642857142857
69608,00000072,861,2019,224,224,0.6294642857142857
69612,00000072,21,2075,224,224,1.0
69613,00000072,77,2075,224,224,1.0
69614,00000072,133,2075,224,224,1.0
69615,00000072,189,2075,224,224,1.0
69616,00000072,245,2075,224,224,1.0
69617,00000072,301,2075,224,224,1.0
69618,00000072,357,2075,224,224,1.0
69619,00000072,413,2075,224,224,1.0
69620,00000072,469,2075,224,224,1.0
69621,00000072,525,2075,224,224,1.0
69622,00000072,581,2075,224,224,1.0
69623,00000072,637,2075,224,224,1.0
69624,00000072,693,2075,224,224,1.0
69625,00000072,749,2075,224,224,1.0
69626,00000072,805,2075,224,224,0.8794642857142857
69627,00000072,861,2075,224,224,0.6294642857142857
69631,00000072,21,2131,224,224,1.0
69632,00000072,77,2131,224,224,1.0
69633,00000072,133,2131,224,224,1.0
69634,00000072,189,2131,224,224,1.0
69635,00000072,245,2131,224,224,1.0
69636,00000072,301,2131,224,224,1.0
69637,00000072,357,2131,224,224,1.0
69638,00000072,413,2131,224,224,1.0
69639,00000072,469,2131,224,224,1.0
69640,00000072,525,2131,224,224,1.0
69641,00000072,581,2131,224,224,1.0
69642,00000072,637,2131,224,224,1.0
69643,00000072,693,2131,224,224,1.0
69644,00000072,749,2131,224,224,1.0
69645,00000072,805,2131,224,224,0.8794642857142857
69646,00000072,861,2131,224,224,0.6294642857142857
69650,00000072,21,2187,224,224,1.0
69651,00000072,77,2187,224,224,1.0
69652,00000072,133,2187,224,224,1.0
69653,00000072,189,2187,224,224,1.0
69654,00000072,245,2187,224,224,1.0
69655,00000072,301,2187,224,224,1.0
69656,00000072,357,2187,224,224,1.0
69657,00000072,413,2187,224,224,1.0
69658,00000072,469,2187,224,224,1.0
69659,00000072,525,2187,224,224,1.0
69660,00000072,581,2187,224,224,1.0
69661,00000072,637,2187,224,224,1.0
69662,00000072,693,2187,224,224,1.0
69663,00000072,749,2187,224,224,1.0
69664,00000072,805,2187,224,224,0.8794642857142857
69665,00000072,861,2187,224,224,0.6294642857142857
69669,00000072,21,2243,224,224,0.7633928571428571
69670,00000072,77,2243,224,224,0.7633928571428571
69671,00000072,133,2243,224,224,0.7633928571428571
69672,00000072,189,2243,224,224,0.7633928571428571
69673,00000072,245,2243,224,224,0.7633928571428571
69674,00000072,301,2243,224,224,0.7633928571428571
69675,00000072,357,2243,224,224,0.7633928571428571
69676,00000072,413,2243,224,224,0.7633928571428571
69677,00000072,469,2243,224,224,0.7633928571428571
69678,00000072,525,2243,224,224,0.7633928571428571
69679,00000072,581,2243,224,224,0.7633928571428571
69680,00000072,637,2243,224,224,0.7633928571428571
69681,00000072,693,2243,224,224,0.7633928571428571
69682,00000072,749,2243,224,224,0.7633928571428571
69683,00000072,805,2243,224,224,0.6713767538265306
69684,00000072,861,2243,224,224,0.4805285395408163
69688,00000072,21,2299,224,224,0.5133928571428571
69689,00000072,77,2299,224,224,0.5133928571428571
69690,00000072,133,2299,224,224,0.5133928571428571
69691,00000072,189,2299,224,224,0.5133928571428571
69692,00000072,245,2299,224,224,0.5133928571428571
69693,00000072,301,2299,224,224,0.5133928571428571
69694,00000072,357,2299,224,224,0.5133928571428571
69695,00000072,413,2299,224,224,0.5133928571428571
69696,00000072,469,2299,224,224,0.5133928571428571
69697,00000072,525,2299,224,224,0.5133928571428571
69698,00000072,581,2299,224,224,0.5133928571428571
69699,00000072,637,2299,224,224,0.5133928571428571
69700,00000072,693,2299,224,224,0.5133928571428571
69701,00000072,749,2299,224,224,0.5133928571428571
69702,00000072,805,2299,224,224,0.45151068239795916
71911,00000074,134,2857,224,224,0.4161352040816326
71912,00000074,190,2857,224,224,0.5779655612244898
71913,00000074,246,2857,224,224,0.6473214285714286
71914,00000074,302,2857,224,224,0.6473214285714286
71915,00000074,358,2857,224,224,0.6473214285714286
71916,00000074,414,2857,224,224,0.6473214285714286
71917,00000074,470,2857,224,224,0.6473214285714286
71918,00000074,526,2857,224,224,0.6473214285714286
71919,00000074,582,2857,224,224,0.6473214285714286
71920,00000074,638,2857,224,224,0.6473214285714286
71921,00000074,694,2857,224,224,0.6473214285714286
71922,00000074,750,2857,224,224,0.6473214285714286
71923,00000074,806,2857,224,224,0.6473214285714286
71924,00000074,862,2857,224,224,0.6473214285714286
71925,00000074,918,2857,224,224,0.5895248724489796
71926,00000074,974,2857,224,224,0.42769451530612246
71929,00000074,134,2913,224,224,0.5768494897959183
71930,00000074,190,2913,224,224,0.8011798469387755
71931,00000074,246,2913,224,224,0.8973214285714286
71932,00000074,302,2913,224,224,0.8973214285714286
71933,00000074,358,2913,224,224,0.8973214285714286
71934,00000074,414,2913,224,224,0.8973214285714286
71935,00000074,470,2913,224,224,0.8973214285714286
71936,00000074,526,2913,224,224,0.8973214285714286
71937,00000074,582,2913,224,224,0.8973214285714286
71938,00000074,638,2913,224,224,0.8973214285714286
71939,00000074,694,2913,224,224,0.8973214285714286
71940,00000074,750,2913,224,224,0.8973214285714286
71941,00000074,806,2913,224,224,0.8973214285714286
71942,00000074,862,2913,224,224,0.8973214285714286
71943,00000074,918,2913,224,224,0.8172034438775511
71944,00000074,974,2913,224,224,0.5928730867346939
71946,00000074,134,2969,224,224,0.6428571428571429
71947,00000074,190,2969,224,224,0.8928571428571429
71948,00000074,246,2969,224,224,1.0
71949,00000074,302,2969,224,224,1.0
71950,00000074,358,2969,224,224,1.0
71951,00000074,414,2969,224,224,1.0
71952,00000074,470,2969,224,224,1.0
71953,00000074,526,2969,224,224,1.0
71954,00000074,582,2969,224,224,1.0
71955,00000074,638,2969,224,224,1.0
71956,00000074,694,2969,224,224,1.0
71957,00000074,750,2969,224,224,1.0
71958,00000074,806,2969,224,224,1.0
71959,00000074,862,2969,224,224,1.0
71960,00000074,918,2969,224,224,0.9107142857142857
71961,00000074,974,2969,224,224,0.6607142857142857
71962,00000074,1030,2969,224,224,0.4107142857142857
71963,00000074,134,3025,224,224,0.6428571428571429
71964,00000074,190,3025,224,224,0.8928571428571429
71965,00000074,246,3025,224,224,1.0
71966,00000074,302,3025,224,224,1.0
71967,00000074,358,3025,224,224,1.0
71968,00000074,414,3025,224,224,1.0
71969,00000074,470,3025,224,224,1.0
71970,00000074,526,3025,224,224,1.0
71971,00000074,582,3025,224,224,1.0
71972,00000074,638,3025,224,224,1.0
71973,00000074,694,3025,224,224,1.0
71974,00000074,750,3025,224,224,1.0
71975,00000074,806,3025,224,224,1.0
71976,00000074,862,3025,224,224,1.0
71977,00000074,918,3025,224,224,0.9107142857142857
71978,00000074,974,3025,224,224,0.6607142857142857
71979,00000074,134,3081,224,224,0.6428571428571429
71980,00000074,190,3081,224,224,0.8928571428571429
71981,00000074,246,3081,224,224,1.0
71982,00000074,302,3081,224,224,1.0
71983,00000074,358,3081,224,224,1.0
71984,00000074,414,3081,224,224,1.0
71985,00000074,470,3081,224,224,1.0
71986,00000074,526,3081,224,224,1.0
71987,00000074,582,3081,224,224,1.0
71988,00000074,638,3081,224,224,1.0
71989,00000074,694,3081,224,224,1.0
71990,00000074,750,3081,224,224,1.0
71991,00000074,806,3081,224,224,1.0
71992,00000074,862,3081,224,224,1.0
71993,00000074,918,3081,224,224,0.9107142857142857
71994,00000074,134,3137,224,224,0.6428571428571429
71995,00000074,190,3137,224,224,0.8928571428571429
71996,00000074,246,3137,224,224,1.0
71997,00000074,302,3137,224,224,1.0
71998,00000074,358,3137,224,224,1.0
71999,00000074,414,3137,224,224,1.0
72000,00000074,470,3137,224,224,1.0
72001,00000074,526,3137,224,224,1.0
72002,00000074,582,3137,224,224,1.0
72003,00000074,638,3137,224,224,1.0
72004,00000074,694,3137,224,224,1.0
72005,00000074,750,3137,224,224,1.0
72006,00000074,806,3137,224,224,1.0
72007,00000074,134,3193,224,224,0.6428571428571429
72008,00000074,190,3193,224,224,0.8928571428571429
72009,00000074,246,3193,224,224,1.0
72010,00000074,302,3193,224,224,1.0
72011,00000074,358,3193,224,224,1.0
72012,00000074,414,3193,224,224,1.0
72013,00000074,470,3193,224,224,1.0
72014,00000074,526,3193,224,224,1.0
72015,00000074,582,3193,224,224,1.0
72016,00000074,638,3193,224,224,1.0
72017,00000074,694,3193,224,224,1.0
72018,00000074,134,3249,224,224,0.6428571428571429
72019,00000074,190,3249,224,224,0.8928571428571429
72020,00000074,246,3249,224,224,1.0
72021,00000074,302,3249,224,224,1.0
72022,00000074,358,3249,224,224,1.0
72023,00000074,414,3249,224,224,1.0
72024,00000074,470,3249,224,224,1.0
72025,00000074,526,3249,224,224,1.0
72026,00000074,134,3305,224,224,0.6428571428571429
72027,00000074,190,3305,224,224,0.8928571428571429
72028,00000074,246,3305,224,224,1.0
72029,00000074,302,3305,224,224,1.0
72030,00000074,358,3305,224,224,1.0
74294,00000077,18,852,224,224,0.44642857142857145
74295,00000077,74,852,224,224,0.44642857142857145
74296,00000077,130,852,224,224,0.44642857142857145
74297,00000077,186,852,224,224,0.44642857142857145
74298,00000077,242,852,224,224,0.44642857142857145
74299,00000077,298,852,224,224,0.44642857142857145
74312,00000077,18,908,224,224,0.6964285714285714
74313,00000077,74,908,224,224,0.6964285714285714
74314,00000077,130,908,224,224,0.6964285714285714
74315,00000077,186,908,224,224,0.6964285714285714
74316,00000077,242,908,224,224,0.6964285714285714
74317,00000077,298,908,224,224,0.6964285714285714
74318,00000077,354,908,224,224,0.5409757653061225
74331,00000077,18,964,224,224,0.9464285714285714
74332,00000077,74,964,224,224,0.9464285714285714
74333,00000077,130,964,224,224,0.9464285714285714
74334,00000077,186,964,224,224,0.9464285714285714
74335,00000077,242,964,224,224,0.9464285714285714
74336,00000077,298,964,224,224,0.9464285714285714
74337,00000077,354,964,224,224,0.7351721938775511
74338,00000077,410,964,224,224,0.49856505102040816
74351,00000077,18,1020,224,224,1.0
74352,00000077,74,1020,224,224,1.0
74353,00000077,130,1020,224,224,1.0
74354,00000077,186,1020,224,224,1.0
74355,00000077,242,1020,224,224,1.0
74356,00000077,298,1020,224,224,1.0
74357,00000077,354,1020,224,224,0.7767857142857143
74358,00000077,410,1020,224,224,0.5267857142857143
74371,00000077,18,1076,224,224,1.0
74372,00000077,74,1076,224,224,1.0
74373,00000077,130,1076,224,224,1.0
74374,00000077,186,1076,224,224,1.0
74375,00000077,242,1076,224,224,1.0
74376,00000077,298,1076,224,224,1.0
74377,00000077,354,1076,224,224,0.7767857142857143
74378,00000077,410,1076,224,224,0.5267857142857143
74391,00000077,18,1132,224,224,1.0
74392,00000077,74,1132,224,224,1.0
74393,00000077,130,1132,224,224,1.0
74394,00000077,186,1132,224,224,1.0
74395,00000077,242,1132,224,224,1.0
74396,00000077,298,1132,224,224,1.0
74397,00000077,354,1132,224,224,0.7767857142857143
74398,00000077,410,1132,224,224,0.5267857142857143
74411,00000077,18,1188,224,224,1.0
74412,00000077,74,1188,224,224,1.0
74413,00000077,130,1188,224,224,1.0
74414,00000077,186,1188,224,224,1.0
74415,00000077,242,1188,224,224,1.0
74416,00000077,298,1188,224,224,1.0
74417,00000077,354,1188,224,224,0.7767857142857143
74418,00000077,410,1188,224,224,0.5267857142857143
74431,00000077,18,1244,224,224,1.0
74432,00000077,74,1244,224,224,1.0
74433,00000077,130,1244,224,224,1.0
74434,00000077,186,1244,224,224,1.0
74435,00000077,242,1244,224,224,1.0
74436,00000077,298,1244,224,224,1.0
74437,00000077,354,1244,224,224,0.7767857142857143
74438,00000077,410,1244,224,224,0.5267857142857143
74451,00000077,18,1300,224,224,1.0
74452,00000077,74,1300,224,224,1.0
74453,00000077,130,1300,224,224,1.0
74454,00000077,186,1300,224,224,1.0
74455,00000077,242,1300,224,224,1.0
74456,00000077,298,1300,224,224,1.0
74457,00000077,354,1300,224,224,0.7767857142857143
74458,00000077,410,1300,224,224,0.5267857142857143
74471,00000077,18,1356,224,224,1.0
74472,00000077,74,1356,224,224,1.0
74473,00000077,130,1356,224,224,1.0
74474,00000077,186,1356,224,224,1.0
74475,00000077,242,1356,224,224,1.0
74476,00000077,298,1356,224,224,1.0
74477,00000077,354,1356,224,224,0.7767857142857143
74478,00000077,410,1356,224,224,0.5267857142857143
74491,00000077,18,1412,224,224,0.8839285714285714
74492,00000077,74,1412,224,224,0.8839285714285714
74493,00000077,130,1412,224,224,0.8839285714285714
74494,00000077,186,1412,224,224,0.8839285714285714
74495,00000077,242,1412,224,224,0.8839285714285714
74496,00000077,298,1412,224,224,0.8839285714285714
74497,00000077,354,1412,224,224,0.6866230867346939
74498,00000077,410,1412,224,224,0.465640943877551
74511,00000077,18,1468,224,224,0.6339285714285714
74512,00000077,74,1468,224,224,0.6339285714285714
74513,00000077,130,1468,224,224,0.6339285714285714
74514,00000077,186,1468,224,224,0.6339285714285714
74515,00000077,242,1468,224,224,0.6339285714285714
74516,00000077,298,1468,224,224,0.6339285714285714
74517,00000077,354,1468,224,224,0.4924266581632653
76666,00000079,358,1202,224,224,0.5347576530612245
76667,00000079,414,1202,224,224,0.5758928571428571
76668,00000079,470,1202,224,224,0.5758928571428571
76669,00000079,526,1202,224,224,0.5758928571428571
76670,00000079,582,1202,224,224,0.5758928571428571
76671,00000079,638,1202,224,224,0.5758928571428571
76672,00000079,694,1202,224,224,0.5758928571428571
76673,00000079,750,1202,224,224,0.5758928571428571
76674,00000079,806,1202,224,224,0.4859095982142857
76683,00000079,302,1258,224,224,0.5604272959183674
76684,00000079,358,1258,224,224,0.7669005102040817
76685,00000079,414,1258,224,224,0.8258928571428571
76686,00000079,470,1258,224,224,0.8258928571428571
76687,00000079,526,1258,224,224,0.8258928571428571
76688,00000079,582,1258,224,224,0.8258928571428571
76689,00000079,638,1258,224,224,0.8258928571428571
76690,00000079,694,1258,224,224,0.8258928571428571
76691,00000079,750,1258,224,224,0.8258928571428571
76692,00000079,806,1258,224,224,0.6968470982142857
76693,00000079,862,1258,224,224,0.49037388392857145
76702,00000079,246,1314,224,224,0.42857142857142855
76703,00000079,302,1314,224,224,0.6785714285714286
76704,00000079,358,1314,224,224,0.9285714285714286
76705,00000079,414,1314,224,224,1.0
76706,00000079,470,1314,224,224,1.0
76707,00000079,526,1314,224,224,1.0
76708,00000079,582,1314,224,224,1.0
76709,00000079,638,1314,224,224,1.0
76710,00000079,694,1314,224,224,1.0
76711,00000079,750,1314,224,224,1.0
76712,00000079,806,1314,224,224,0.84375
76713,00000079,862,1314,224,224,0.59375
76722,00000079,246,1370,224,224,0.42857142857142855
76723,00000079,302,1370,224,224,0.6785714285714286
76724,00000079,358,1370,224,224,0.9285714285714286
76725,00000079,414,1370,224,224,1.0
76726,00000079,470,1370,224,224,1.0
76727,00000079,526,1370,224,224,1.0
76728,00000079,582,1370,224,224,1.0
76729,00000079,638,1370,224,224,1.0
76730,00000079,694,1370,224,224,1.0
76731,00000079,750,1370,224,224,1.0
76732,00000079,806,1370,224,224,0.84375
76733,00000079,862,1370,224,224,0.59375
76742,00000079,246,1426,224,224,0.42857142857142855
76743,00000079,302,1426,224,224,0.6785714285714286
76744,00000079,358,1426,224,224,0.9285714285714286
76745,00000079,414,1426,224,224,1.0
76746,00000079,470,1426,224,224,1.0
76747,00000079,526,1426,224,224,1.0
76748,00000079,582,1426,224,224,1.0
76749,00000079,638,1426,224,224,1.0
76750,00000079,694,1426,224,224,1.0
76751,00000079,750,1426,224,224,1.0
76752,00000079,806,1426,224,224,0.84375
76753,00000079,862,1426,224,224,0.59375
76762,00000079,246,1482,224,224,0.42857142857142855
76763,00000079,302,1482,224,224,0.6785714285714286
76764,00000079,358,1482,224,224,0.9285714285714286
76765,00000079,414,1482,224,224,1.0
76766,00000079,470,1482,224,224,1.0
76767,00000079,526,1482,224,224,1.0
76768,00000079,582,1482,224,224,1.0
76769,00000079,638,1482,224,224,1.0
76770,00000079,694,1482,224,224,1.0
76771,00000079,750,1482,224,224,1.0
76772,00000079,806,1482,224,224,0.84375
76773,00000079,862,1482,224,224,0.59375
76782,00000079,246,1538,224,224,0.42857142857142855
76783,00000079,302,1538,224,224,0.6785714285714286
76784,00000079,358,1538,224,224,0.9285714285714286
76785,00000079,414,1538,224,224,1.0
76786,00000079,470,1538,224,224,1.0
76787,00000079,526,1538,224,224,1.0
76788,00000079,582,1538,224,224,1.0
76789,00000079,638,1538,224,224,1.0
76790,00000079,694,1538,224,224,1.0
76791,00000079,750,1538,224,224,1.0
76792,00000079,806,1538,224,224,0.84375
76793,00000079,862,1538,224,224,0.59375
76802,00000079,246,1594,224,224,0.42857142857142855
76803,00000079,302,1594,224,224,0.6785714285714286
76804,00000079,358,1594,224,224,0.9285714285714286
76805,00000079,414,1594,224,224,1.0
76806,00000079,470,1594,224,224,1.0
76807,00000079,526,1594,224,224,1.0
76808,00000079,582,1594,224,224,1.0
76809,00000079,638,1594,224,224,1.0
76810,00000079,694,1594,224,224,1.0
76811,00000079,750,1594,224,224,1.0
76812,00000079,806,1594,224,224,0.84375
76813,00000079,862,1594,224,224,0.59375
76822,00000079,302,1650,224,224,0.5634566326530612
76823,00000079,358,1650,224,224,0.7710459183673469
76824,00000079,414,1650,224,224,0.8303571428571429
76825,00000079,470,1650,224,224,0.8303571428571429
76826,00000079,526,1650,224,224,0.8303571428571429
76827,00000079,582,1650,224,224,0.8303571428571429
76828,00000079,638,1650,224,224,0.8303571428571429
76829,00000079,694,1650,224,224,0.8303571428571429
76830,00000079,750,1650,224,224,0.8303571428571429
76831,00000079,806,1650,224,224,0.7006138392857143
76832,00000079,862,1650,224,224,0.49302455357142855
76841,00000079,358,1706,224,224,0.5389030612244898
76842,00000079,414,1706,224,224,0.5803571428571429
76843,00000079,470,1706,224,224,0.5803571428571429
76844,00000079,526,1706,224,224,0.5803571428571429
76845,00000079,582,1706,224,224,0.5803571428571429
76846,00000079,638,1706,224,224,0.5803571428571429
76847,00000079,694,1706,224,224,0.5803571428571429
76848,00000079,750,1706,224,224,0.5803571428571429
76849,00000079,806,1706,224,224,0.4896763392857143
77451,00000080,288,415,224,224,0.40449617346938777
77466,00000080,232,471,224,224,0.5153260522959183
77467,00000080,288,471,224,224,0.5793207908163265
77468,00000080,344,471,224,224,0.441226881377551
77485,00000080,232,527,224,224,0.49703045280612246
77486,00000080,288,527,224,224,0.5587531887755102
77487,00000080,344,527,224,224,0.42556202168367346
79617,00000082,464,855,224,224,0.5085100446428571
79618,00000082,520,855,224,224,0.6026785714285714
79619,00000082,576,855,224,224,0.6026785714285714
79620,00000082,632,855,224,224,0.6026785714285714
79621,00000082,688,855,224,224,0.6026785714285714
79622,00000082,744,855,224,224,0.6026785714285714
79623,00000082,800,855,224,224,0.5381058673469388
79634,00000082,408,911,224,224,0.5062779017857143
79635,00000082,464,911,224,224,0.7194475446428571
79636,00000082,520,911,224,224,0.8526785714285714
79637,00000082,576,911,224,224,0.8526785714285714
79638,00000082,632,911,224,224,0.8526785714285714
79639,00000082,688,911,224,224,0.8526785714285714
79640,00000082,744,911,224,224,0.8526785714285714
79641,00000082,800,911,224,224,0.7613201530612245
79642,00000082,856,911,224,224,0.5481505102040817
79653,00000082,408,967,224,224,0.59375
79654,00000082,464,967,224,224,0.84375
79655,00000082,520,967,224,224,1.0
79656,00000082,576,967,224,224,1.0
79657,00000082,632,967,224,224,1.0
79658,00000082,688,967,224,224,1.0
79659,00000082,744,967,224,224,1.0
79660,00000082,800,967,224,224,0.8928571428571429
79661,00000082,856,967,224,224,0.6428571428571429
79672,00000082,408,1023,224,224,0.59375
79673,00000082,464,1023,224,224,0.84375
79674,00000082,520,1023,224,224,1.0
79675,00000082,576,1023,224,224,1.0
79676,00000082,632,1023,224,224,1.0
79677,00000082,688,1023,224,224,1.0
79678,00000082,744,1023,224,224,1.0
79679,00000082,800,1023,224,224,0.8928571428571429
79680,00000082,856,1023,224,224,0.6428571428571429
79691,00000082,408,1079,224,224,0.59375
79692,00000082,464,1079,224,224,0.84375
79693,00000082,520,1079,224,224,1.0
79694,00000082,576,1079,224,224,1.0
79695,00000082,632,1079,224,224,1.0
79696,00000082,688,1079,224,224,1.0
79697,00000082,744,1079,224,224,1.0
79698,00000082,800,1079,224,224,0.8928571428571429
79699,00000082,856,1079,224,224,0.6428571428571429
79710,00000082,408,1135,224,224,0.59375
79711,00000082,464,1135,224,224,0.84375
79712,00000082,520,1135,224,224,1.0
79713,00000082,576,1135,224,224,1.0
79714,00000082,632,1135,224,224,1.0
79715,00000082,688,1135,224,224,1.0
79716,00000082,744,1135,224,224,1.0
79717,00000082,800,1135,224,224,0.8928571428571429
79718,00000082,856,1135,224,224,0.6428571428571429
79729,00000082,408,1191,224,224,0.59375
79730,00000082,464,1191,224,224,0.84375
79731,00000082,520,1191,224,224,1.0
79732,00000082,576,1191,224,224,1.0
79733,00000082,632,1191,224,224,1.0
79734,00000082,688,1191,224,224,1.0
79735,00000082,744,1191,224,224,1.0
79736,00000082,800,1191,224,224,0.8928571428571429
79737,00000082,856,1191,224,224,0.6428571428571429
79748,00000082,408,1247,224,224,0.59375
79749,00000082,464,1247,224,224,0.84375
79750,00000082,520,1247,224,224,1.0
79751,00000082,576,1247,224,224,1.0
79752,00000082,632,1247,224,224,1.0
79753,00000082,688,1247,224,224,1.0
79754,00000082,744,1247,224,224,1.0
79755,00000082,800,1247,224,224,0.8928571428571429
79756,00000082,856,1247,224,224,0.6428571428571429
79767,00000082,408,1303,224,224,0.59375
79768,00000082,464,1303,224,224,0.84375
79769,00000082,520,1303,224,224,1.0
79770,00000082,576,1303,224,224,1.0
79771,00000082,632,1303,224,224,1.0
79772,00000082,688,1303,224,224,1.0
79773,00000082,744,1303,224,224,1.0
79774,00000082,800,1303,224,224,0.8928571428571429
79775,00000082,856,1303,224,224,0.6428571428571429
79786,00000082,408,1359,224,224,0.59375
79787,00000082,464,1359,224,224,0.84375
79788,00000082,520,1359,224,224,1.0
79789,00000082,576,1359,224,224,1.0
79790,00000082,632,1359,224,224,1.0
79791,00000082,688,1359,224,224,1.0
79792,00000082,744,1359,224,224,1.0
